pair,label,split,method,seed,direction,n,mrr,utility,harm_rate,mean_loss,action_rate,mean_movement,full_minus_method
db15k_native_adamf,D-NA,test,Gap-agree,2,tail,9902,0.4201145318063601,-5.019329251530132e-05,0.0007069278933548778,5.266359237058668e-05,0.0026257321753181176,0.00014138557867097564,-4.8155020921402156e-06
db15k_native_adamf,D-NA,test,Gap-agree,3,head,9902,0.2063057154998224,-0.00019212256969071783,0.010805897798424561,0.0004542878462554051,0.061704706119975763,0.005089880832155121,-3.7220916755131883e-05
db15k_native_adamf,D-NA,test,Gap-agree,3,tail,9902,0.4131716164500414,-5.156917617832913e-05,0.0095940214098162,0.0012647669089470043,0.11916784487982225,0.00842254090082812,0.0003922604765882201
db15k_native_adamf,D-NA,test,Random-shape,1,head,9902,0.2085229965488954,-9.53525866028078e-05,0.005520106784489388,0.0002948168985818917,0.03221571399717229,0.00365077762068269,-0.00010019022896110157
db15k_native_adamf,D-NA,test,Random-shape,1,tail,9902,0.4204315682996043,5.151918223016005e-05,0.0027917493879038974,0.000282407077192446,0.021510805897798423,0.002570187840840234,6.602748932358359e-05
db15k_native_adamf,D-NA,test,Random-shape,2,head,9902,0.2076371545096753,-4.760712427483908e-05,0.0018049904941442004,6.770682111936602e-05,0.007170268632599475,0.0008230660472631791,-1.9965262300493862e-05
db15k_native_adamf,D-NA,test,Random-shape,2,tail,9902,0.42015270571009544,-1.2019388780001173e-05,0.00035816114198212247,7.027757972728502e-05,0.00222177337911533,0.0003080185821046253,-4.298940582744036e-05
db15k_native_adamf,D-NA,test,Random-shape,3,head,9902,0.20629185464703134,-0.00020598342248180353,0.014766459513253753,0.0007498272351483669,0.07978186225005049,0.009447586346192687,-2.3360063964046208e-05
db15k_native_adamf,D-NA,test,Random-shape,3,tail,9902,0.4133607814368781,0.0001375958106583673,0.010468097349187964,0.001316397490115485,0.10109068874974753,0.011426984447586344,0.00020309548975152366
db15k_native_adamf,D-NA,test,No-gate,1,head,9902,0.20815400380252716,-0.00046434533297103997,0.046556251262371236,0.0013866621147962627,0.2295495859422339,0.014754595031306815,0.0002688025174071306
db15k_native_adamf,D-NA,test,No-gate,1,tail,9902,0.41929614738453846,-0.0010839017328356784,0.03595233286204807,0.00414917801802556,0.37547970107049083,0.021662290446374483,0.001201448404389422
db15k_native_adamf,D-NA,test,No-gate,2,head,9902,0.2070832968479655,-0.0006014647859846262,0.03908301353261967,0.001085208531069916,0.14098161987477278,0.008649767723692187,0.0005338923994092933
db15k_native_adamf,D-NA,test,No-gate,2,tail,9902,0.41998593659515604,-0.00017878850371939165,0.010300949303171077,0.0012265778548085676,0.09594021409816199,0.005195920016158355,0.00012377970911195025
db15k_native_adamf,D-NA,test,No-gate,3,head,9902,0.20596458547544477,-0.0005332525940683487,0.04403150878610382,0.001746779074983637,0.257826701676429,0.01998081195718037,0.0003039091076224989
db15k_native_adamf,D-NA,test,No-gate,3,tail,9902,0.4121046418655156,-0.0011185437607041512,0.04958594223389214,0.0056254928609022125,0.6041203797212684,0.04075439305190872,0.0014592350611140423
