dataset,pair_id,representation,relation,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc,positive_vs_harmful_auroc,positive_vs_harmful_auroc_lift,nonzero_activity_auprc,nonzero_activity_prevalence,nonzero_activity_auprc_lift,highest_10pct_actual_mean_advantage,highest_10pct_positive_rate,highest_10pct_harmful_rate,h1_style_pass,n_queries
mkg_w,mkgw_mhyper_native,R1,21,6048,0.03213242144158669,0.0298077191344798,0.22753584943331656,0.21064814814814814,0.28720534273194326,0.07655719458379512,0.5992617487844611,0.2524801587301587,0.3877653463791187,0.13528518764895997,0.6367191772021623,0.666058564879783,0.166058564879783,0.5570866509168712,0.46312830687830686,0.09395834403856429,0.005159901453776373,0.35702479338842974,0.2066115702479339,True,756
mkg_w,mkgw_mhyper_native,R1,22,9024,0.021855317139089017,0.019628403359310646,0.20498299452101829,0.18882978723404256,0.2822181175354943,0.09338833030145174,0.6217993583083199,0.2155363475177305,0.34044822046918843,0.12491187295145795,0.6156492772896118,0.678067483737041,0.17806748373704095,0.48815865526845614,0.4043661347517731,0.08379252051668307,-0.0023358849500047956,0.35698447893569846,0.1541019955654102,False,1128
mkg_w,mkgw_mhyper_native,R1,23,288,0.02313324460635332,0.02128874846841782,0.09229349465418998,0.027777777777777776,0.06171976098043694,0.03394198320265916,0.6544642857142857,0.041666666666666664,0.06622266013448164,0.024555993467814972,0.5664251207729468,0.65625,0.15625,0.09964741280595257,0.06944444444444445,0.030202968361508126,-0.014983579638752052,0.034482758620689655,0.06896551724137931,False,36
mkg_w,mkgw_mhyper_native,R1,24,192,0.08320806715184716,0.07994731334983386,-0.07287661251935905,0.11979166666666667,0.09292153262225683,-0.02687013404440984,0.3727810650887574,0.06770833333333333,0.09583756640092997,0.02812923306759664,0.5711216158143533,0.44816053511705684,-0.051839464882943165,0.22699182887493366,0.1875,0.03949182887493366,0.0,0.0,0.0,False,24
mkg_w,mkgw_mhyper_native,R1,25,192,0.01742964281465344,0.01534769372736767,0.20377127143127066,0.23958333333333334,0.2765307710917314,0.036947437758398066,0.6219475878499107,0.2864583333333333,0.40945901705245985,0.12300068371912654,0.621897810218978,0.6889328063241107,0.1889328063241107,0.46569582363075707,0.5260416666666666,-0.06034584303590956,3.0742744712263113e-06,0.05263157894736842,0.05263157894736842,True,24
mkg_w,mkgw_mhyper_native,R1,26,384,0.011492996086114196,0.010247369568561983,0.04992795662482129,0.0078125,0.03913422452487435,0.03132172452487435,0.8416447944007,0.013020833333333334,0.025830077084945197,0.012809243751611863,0.45646437994722955,0.6666666666666666,0.16666666666666663,0.05001333772250484,0.020833333333333332,0.029180004389171506,-0.013157894736842105,0.02631578947368421,0.05263157894736842,False,48
mkg_w,mkgw_mhyper_native,R1,27,624,0.007900069169080464,0.005682836649740054,0.19659445437851167,0.30288461538461536,0.34017164114089016,0.037287025756274794,0.6011555069026333,0.34134615384615385,0.4297956733253983,0.08844951947924445,0.6261265892190123,0.6659462950542763,0.16594629505427627,0.5773047688221992,0.6442307692307693,-0.06692600040857011,-0.01954583226110225,0.20967741935483872,0.25806451612903225,False,78
mkg_w,mkgw_mhyper_native,R1,28,48,0.0015388424120221982,9.713068416040006e-05,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,False,6
mkg_w,mkgw_mhyper_native,R1,29,3600,0.06736552223589018,0.0641382135832931,0.05499113405099119,0.1675,0.16261854437574125,-0.0048814556242587626,0.4565732122393261,0.22722222222222221,0.3130297226630814,0.08580750044085916,0.5875085029679094,0.5318010599001731,0.03180105990017312,0.4841844620204993,0.3947222222222222,0.08946223979827711,-0.04268875208159968,0.17222222222222222,0.21666666666666667,False,450
mkg_w,mkgw_mhyper_native,R1,30,6000,0.014217711035074165,0.011671727141507953,0.2793052161478823,0.36716666666666664,0.5321720368870664,0.16500537022039974,0.6278740257825928,0.393,0.5374321507682744,0.14443215076827443,0.6161750760028487,0.646179240506719,0.14617924050671904,0.8484063367604022,0.7601666666666667,0.08823967009373557,0.013619445016088806,0.635,0.25166666666666665,True,750
mkg_w,mkgw_mhyper_native,R1,31,3600,0.013920375225040402,0.01105032836598897,0.3026792980626487,0.4011111111111111,0.5215856872232955,0.12047457611218437,0.6456776553482133,0.4122222222222222,0.5585099417167513,0.14628771949452907,0.6619473501852144,0.6810183508672376,0.1810183508672376,0.8350513316568671,0.8133333333333334,0.021717998323533716,0.015755699959233652,0.5694444444444444,0.25555555555555554,True,450
mkg_w,mkgw_mhyper_native,R1,32,3888,0.0253617813796176,0.02242599400760016,0.26280490489579733,0.2960390946502058,0.3912497130149142,0.0952106183647084,0.6282278408284705,0.3191872427983539,0.45859976407516284,0.13941252127680892,0.6397413093198113,0.6793952076147217,0.17939520761472172,0.6624927513209935,0.6152263374485597,0.0472664138724338,0.011463247657532667,0.4473007712082262,0.2133676092544987,True,486
