dataset,pair_id,coverage_target,metric,observed,random_mean,random_ci95_low,random_ci95_high,observed_minus_random_mean,random_samples,matching_strata
db15k,db15k_native_adamf,0.1,stable2_gain_capture,0.19675936522668372,0.15160532784768696,0.1431315200167829,0.16058786544450368,0.04515403737899676,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.1,stable3_opportunity_rate,0.4120740429112326,0.29942122423222556,0.2883887252839714,0.31047538914598233,0.11265281867900706,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.1,stable3_opportunity_enrichment,1.5755070308604173,1.144794854424561,1.1026136494689294,1.1870588961459807,0.43071217643585635,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.1,stable3_gain_capture,0.248083962322199,0.16687738332944013,0.15332875507473137,0.18050909343799693,0.08120657899275888,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.1,consensus_gain_capture,0.15838143301410487,0.13837359247147252,0.1324736930107455,0.1446084963234616,0.020007840542632355,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.1,high_gain_precision,0.11043331931005469,0.1166337820782499,0.1089608750525873,0.12452671434581405,-0.006200462768195206,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.1,high_gain_recall,0.11034047919293821,0.11653572929802437,0.10886927280369903,0.12442202606137033,-0.006195250105086161,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.1,high_gain_enrichment,1.103219111695149,1.165161187419793,1.0885095235392137,1.2440108840448159,-0.06194207572464383,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.1,raw_oracle_gain_capture,0.15075011400951416,0.13566743197372932,0.13078060977091838,0.14091296412207113,0.015082682035784833,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,selected_mean_realized_utility,0.007625660024753511,0.0032688165195007965,0.002220174397214506,0.0042668070772296195,0.004356843505252715,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,selective_population_gain,0.0015252282642289749,0.0006538045664161843,0.0004440629048707884,0.0008534152756715896,0.0008714236978127906,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,positive_transfer_rate,0.5321342168928158,0.26919164825917746,0.2626459450930893,0.27590196697170505,0.26294256863363835,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,negative_transfer_rate,0.21426317450299778,0.11969454086462607,0.1150731040286105,0.12422688545282422,0.09456863363837172,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,changed_rate,1.0,0.5104299463553171,0.5034185337120017,0.5178289681287472,0.48957005364468287,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,stable2_opportunity_rate,0.6723466919112233,0.5932390869885347,0.585358157147365,0.6008204480908804,0.07910760492268865,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,stable2_opportunity_enrichment,1.302281294210443,1.1490562462403846,1.1337915210076837,1.163740730996566,0.15322504797005831,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,stable2_gain_capture,0.28110063567583865,0.2363345586000094,0.22665735032713252,0.24655043348350772,0.04476607707582925,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,stable3_opportunity_rate,0.384874303145051,0.31930072578100344,0.3121910171452614,0.326285894603976,0.06557357736404756,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,stable3_opportunity_enrichment,1.4715126590323813,1.220801327044937,1.193618358023533,1.247508135643194,0.25071133198744433,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,stable3_gain_capture,0.34544245570586984,0.2608713032468278,0.24605112494761083,0.27670347961588204,0.08457115245904206,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,consensus_gain_capture,0.2324636424710543,0.21503059096786076,0.20806017749549308,0.22205877708007066,0.017433051503193547,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,high_gain_precision,0.10718418007783738,0.11221636688755653,0.10697380877248343,0.11738718838750395,-0.005032186809719147,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,high_gain_recall,0.21416561580496007,0.22422047078604454,0.2137452711223203,0.23455233291298866,-0.010054854981084466,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,high_gain_enrichment,1.0707604975745622,1.1210315996005333,1.0686589068040526,1.1726876499442702,-0.05027110202597118,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.2,raw_oracle_gain_capture,0.22348030483117923,0.21140670662511596,0.2056532786204898,0.2172392733165917,0.012073598206063269,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,selected_mean_realized_utility,0.005100635819835893,0.0025440552862161904,0.0018006288914664658,0.0032558935788264626,0.0025565805336197024,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,selective_population_gain,0.0015302336697563712,0.0007632379950652798,0.0005402038204222798,0.000976795473240456,0.0007669956746910914,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,positive_transfer_rate,0.5195652173913043,0.28185364656381484,0.2774176016830294,0.28639726507713886,0.2377115708274895,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,negative_transfer_rate,0.23281907433380084,0.14113765778401122,0.13821879382889202,0.14417952314165497,0.09168141654978962,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,changed_rate,1.0,0.5303498597475456,0.5255241935483871,0.5356241234221599,0.46965014025245444,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,stable2_opportunity_rate,0.6553295932678822,0.5986360098176717,0.5931258765778401,0.6039971949509116,0.05669358345021047,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,stable2_opportunity_enrichment,1.26932054715603,1.1595096503118816,1.1488369668092053,1.1698938333499076,0.10981089684414846,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,stable2_gain_capture,0.35835820801626694,0.3097300014298875,0.2999468493214856,0.32026812090658824,0.04862820658637945,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,stable3_opportunity_rate,0.3732819074333801,0.3274707223001402,0.3223001402524544,0.3326788218793829,0.045811185133239896,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,stable3_opportunity_enrichment,1.4271907677061955,1.2520381573656907,1.2322691655791234,1.2719505921469456,0.17515261034050478,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,stable3_gain_capture,0.43347478405553025,0.34308692555769144,0.3274495133698762,0.36026432663965985,0.09038785849783881,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,consensus_gain_capture,0.29951310191464714,0.28173910823451853,0.27484004086595987,0.289098421567077,0.017773993680128608,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,high_gain_precision,0.10518934081346423,0.11035736325385694,0.10687061711079944,0.11402699859747545,-0.005168022440392703,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,high_gain_recall,0.31525851197982346,0.33074737284573347,0.3202973938629676,0.3417454812946616,-0.015488860865910004,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,high_gain_enrichment,1.0508322294126906,1.1024603173985557,1.0676280312128035,1.1391196505538468,-0.051628087985865045,2000,seed|direction|relation_id
db15k,db15k_native_adamf,0.3,raw_oracle_gain_capture,0.2896302042594306,0.27760301834224616,0.27164278307773126,0.2838803422016936,0.012027185917184435,2000,seed|direction|relation_id
