pair_id,outer_fold,inner_fold,minimum_support,inner_global_alpha,inner_delta_mrr,inner_support_coverage,selected_for_outer_fold,pooled_inner_delta_mrr
mkgw_mhyper_native,3,2,100,0.55,0.0006488192568165306,0.2343887423043096,False,0.0007646776899330796
mkgw_mhyper_native,3,3,10,0.55,0.0018663297498241187,0.7504378283712785,True,0.0028378920347638674
mkgw_mhyper_native,3,3,25,0.55,9.426956389719307e-05,0.5490367775831874,False,0.0013362209024455356
mkgw_mhyper_native,3,3,50,0.55,0.0018131383921100527,0.3169877408056042,False,0.0014829804721949043
mkgw_mhyper_native,3,3,100,0.55,0.0009147995465733362,0.23248686514886166,False,0.0007646776899330796
mkgw_mhyper_native,4,1,10,0.6,0.0034433374627610073,0.7548586572438163,True,0.0031516354412707607
mkgw_mhyper_native,4,1,25,0.6,0.002807263944642102,0.5287102473498233,False,0.0018665090241731155
mkgw_mhyper_native,4,1,50,0.6,0.0019585785085005315,0.3299469964664311,False,0.0020063295623717376
mkgw_mhyper_native,4,1,100,0.6,0.0013709713574912158,0.2124558303886926,False,0.0012048561149857536
mkgw_mhyper_native,4,2,10,0.6,0.0017211495933010486,0.7452006980802792,True,0.0031516354412707607
mkgw_mhyper_native,4,2,25,0.6,0.0011059928565833623,0.5109075043630017,False,0.0018665090241731155
mkgw_mhyper_native,4,2,50,0.6,0.0020023051241078774,0.32809773123909247,False,0.0020063295623717376
mkgw_mhyper_native,4,2,100,0.6,0.0014817933267634808,0.1993891797556719,False,0.0012048561149857536
mkgw_mhyper_native,4,3,10,0.55,0.0043010033898627995,0.7418788410886743,True,0.0031516354412707607
mkgw_mhyper_native,4,3,25,0.55,0.0016967258442670257,0.5469710272168569,False,0.0018665090241731155
mkgw_mhyper_native,4,3,50,0.55,0.0020578363220140456,0.2923617208077261,False,0.0020063295623717376
mkgw_mhyper_native,4,3,100,0.55,0.000761122577484912,0.23002633889376647,False,0.0012048561149857536
mkgw_mhyper_native,5,1,10,0.35,0.0051679699572860964,0.7493426818580193,True,0.004159434572757921
mkgw_mhyper_native,5,1,25,0.35,0.0015218172665706538,0.5376862401402279,False,0.0022252792332971227
mkgw_mhyper_native,5,1,50,0.35,0.0013063663026649471,0.29754601226993865,False,0.0019160253719796509
mkgw_mhyper_native,5,1,100,0.35,0.0006164079402726037,0.23137598597721298,False,0.0010753838746766003
mkgw_mhyper_native,5,2,10,0.55,0.001989982012855298,0.7273519163763066,True,0.004159434572757921
mkgw_mhyper_native,5,2,25,0.55,0.0016152786301576853,0.5365853658536586,False,0.0022252792332971227
mkgw_mhyper_native,5,2,50,0.55,0.002052631590895802,0.29573170731707316,False,0.0019160253719796509
mkgw_mhyper_native,5,2,100,0.55,0.001372687781719554,0.22822299651567945,False,0.0010753838746766003
mkgw_mhyper_native,5,3,10,0.75,0.005334691296461046,0.7486842105263158,True,0.004159434572757921
mkgw_mhyper_native,5,3,25,0.75,0.00354363958105061,0.5473684210526316,False,0.0022252792332971227
mkgw_mhyper_native,5,3,50,0.75,0.002388654370902752,0.3026315789473684,False,0.0019160253719796509
mkgw_mhyper_native,5,3,100,0.75,0.0012353721692990995,0.2337719298245614,False,0.0010753838746766003
mkgw_mhyper_adamf,1,1,10,1.0,-0.0010275621020413184,0.7383669885864794,False,-0.0024418306216830213
mkgw_mhyper_adamf,1,1,25,1.0,-0.0005051560298267128,0.5272168568920106,False,-0.0009261595703851918
mkgw_mhyper_adamf,1,1,50,1.0,0.0005709043601347879,0.29631255487269537,False,-1.927116303657041e-05
mkgw_mhyper_adamf,1,1,100,1.0,0.0006707309262036125,0.2317822651448639,True,0.0001303141200667577
